1541348665835,POST,113,200
1541348665948,POST,144,200
1541348666092,POST,108,200
1541348666200,POST,323,200
1541348666523,POST,138,200
1541348645287,POST,203,200
1541348645490,POST,146,200
1541348645636,POST,155,200
1541348645791,POST,120,200
1541348645911,POST,185,200
1541348646096,POST,219,200
1541348646315,POST,297,200
1541348646612,POST,203,200
1541348646815,POST,146,200
1541348646961,POST,146,200
1541348647107,POST,169,200
1541348647276,POST,135,200
1541348647411,POST,241,200
1541348647652,POST,115,200
1541348647767,POST,110,200
1541348647877,POST,4997,200
1541348652874,POST,137,200
1541348653011,POST,110,200
1541348653121,POST,115,200
1541348653236,POST,176,200
1541348653412,POST,286,200
1541348653698,POST,196,200
1541348653894,POST,106,200
1541348654000,POST,113,200
1541348654114,POST,247,200
1541348654361,POST,143,200
1541348654504,POST,190,200
1541348654694,POST,119,200
1541348654813,POST,116,200
1541348654930,POST,133,200
1541348655063,POST,123,200
1541348655186,POST,107,200
1541348655293,POST,163,200
1541348655456,POST,109,200
1541348655565,POST,114,200
1541348655679,POST,111,200
1541348655790,POST,108,200
1541348655898,POST,162,200
1541348656061,POST,170,200
1541348656231,POST,135,200
1541348656366,POST,120,200
1541348656486,POST,119,200
1541348656605,POST,115,200
1541348656720,POST,150,200
1541348656870,POST,223,200
1541348657093,POST,227,200
1541348657320,POST,127,200
1541348657447,POST,116,200
1541348657563,POST,115,200
1541348657678,POST,214,200
1541348657892,POST,164,200
1541348658056,POST,112,200
1541348658168,POST,199,200
1541348658367,POST,158,200
1541348658525,POST,167,200
1541348658692,POST,111,200
1541348658803,POST,113,200
1541348658916,POST,106,200
1541348659022,POST,113,200
1541348659135,POST,113,200
1541348659248,POST,144,200
1541348659392,POST,110,200
1541348659502,POST,115,200
1541348659617,POST,195,200
1541348659812,POST,109,200
1541348659921,POST,108,200
1541348660029,POST,1665,200
1541348661694,POST,152,200
1541348661846,POST,248,200
1541348662094,POST,206,200
1541348662300,POST,118,200
1541348662418,POST,114,200
1541348662532,POST,492,200
1541348663024,POST,124,200
1541348663148,POST,110,200
1541348663259,POST,132,200
1541348663391,POST,109,200
1541348663500,POST,107,200
1541348663607,POST,168,200
1541348663775,POST,117,200
1541348663892,POST,133,200
1541348664025,POST,197,200
1541348664222,POST,180,200
1541348664402,POST,112,200
1541348664514,POST,109,200
1541348664623,POST,114,200
1541348664737,POST,126,200
1541348664863,POST,185,200
1541348665048,POST,117,200
1541348665165,POST,113,200
1541348665278,POST,110,200
1541348665388,POST,109,200
1541348665497,POST,154,200
1541348665651,POST,245,200
1541348665896,POST,195,200
1541348666091,POST,109,200
1541348666200,POST,121,200
1541348666321,POST,130,200
1541348666451,POST,110,200
1541348666561,POST,134,200
1541348645290,POST,725,200
1541348646015,POST,115,200
1541348646130,POST,265,200
1541348646395,POST,118,200
1541348646513,POST,187,200
1541348646700,POST,139,200
1541348646839,POST,5577,200
1541348652416,POST,109,200
1541348652525,POST,145,200
1541348652670,POST,112,200
1541348652782,POST,110,200
1541348652892,POST,155,200
1541348653047,POST,196,200
