"1541348603676","GET","69","200"
"1541348603745","GET","2036","200"
"1541348605781","GET","123","200"
"1541348605904","GET","541","200"
"1541348606445","GET","68","200"
"1541348606513","GET","585","200"
"1541348607098","GET","65","200"
"1541348607163","GET","68","200"
"1541348607231","GET","73","200"
"1541348607304","GET","68","200"
"1541348607372","GET","124","200"
"1541348607496","GET","205","200"
"1541348607701","GET","189","200"
"1541348607891","GET","119","200"
"1541348608010","GET","73","200"
"1541348608083","GET","2221","200"
"1541348572922","GET","108","200"
"1541348573030","GET","3161","200"
"1541348576191","GET","66","200"
"1541348576257","GET","76","200"
"1541348576333","GET","73","200"
"1541348576406","GET","71","200"
"1541348576477","GET","71","200"
"1541348576548","GET","6052","200"
"1541348582600","GET","303","200"
"1541348582903","GET","6900","200"
"1541348589803","GET","92","200"
"1541348589895","GET","98","200"
"1541348589993","GET","68","200"
"1541348590062","GET","71","200"
"1541348590133","GET","3575","200"
"1541348593708","GET","89","200"
"1541348593797","GET","98","200"
"1541348593895","GET","68","200"
"1541348593963","GET","81","200"
"1541348594044","GET","70","200"
"1541348594114","GET","75","200"
"1541348594189","GET","117","200"
"1541348594307","GET","69","200"
"1541348594376","GET","70","200"
"1541348594446","GET","74","200"
"1541348594520","GET","87","200"
"1541348594607","GET","108","200"
"1541348594715","GET","93","200"
"1541348594808","GET","76","200"
"1541348594884","GET","67","200"
"1541348594951","GET","71","200"
"1541348595022","GET","92","200"
"1541348595114","GET","68","200"
"1541348595182","GET","2604","200"
"1541348597786","GET","66","200"
"1541348597852","GET","70","200"
"1541348597923","GET","82","200"
"1541348598005","GET","81","200"
"1541348598086","GET","120","200"
"1541348598206","GET","192","200"
"1541348598398","GET","301","200"
"1541348598699","GET","69","200"
"1541348598768","GET","127","200"
"1541348598895","GET","99","200"
"1541348598994","GET","73","200"
"1541348599067","GET","76","200"
"1541348599143","GET","71","200"
"1541348599214","GET","70","200"
"1541348599284","GET","70","200"
"1541348599354","GET","242","200"
"1541348599596","GET","300","200"
"1541348599896","GET","69","200"
"1541348599965","GET","71","200"
"1541348600036","GET","71","200"
"1541348600107","GET","71","200"
"1541348600178","GET","72","200"
"1541348600250","GET","169","200"
