POST                        GET                         TOTAL     
1540071818   162  716       1540071818   16   314       178       
1540071819   179  469       1540071819   61   173       240       
1540071820   198  424       1540071820   31   312       229       
1540071821   166  719       1540071821   22   312       188       
1540071822   66   3466      1540071822   10   3208      76        
1540071823   72   4856      1540071823   8    4765      80        
1540071824   45   784                                   45        
1540071825   52   1943      1540071825   2    77        54        
1540071826   56   1762      1540071826   9    712       65        
1540071827   68   781       1540071827   3    3331      71        
1540071828   62   1473      1540071828   18   677       80        
1540071829   70   1660      1540071829   12   1797      82        
1540071830   88   1596      1540071830   10   2040      98        
1540071831   84   2222      1540071831   5    85        89        
1540071832   83   1149      1540071832   4    2508      87        
1540071833   91   1584      1540071833   8    1270      99        
1540071834   90   1551      1540071834   7    2955      97        
1540071835   67   1004                                  67        
1540071836   69   532                                   69        
1540071837   72   374       1540071837   6    1390      78        
1540071838   77   435       1540071838   3    93        80        
1540071839   79   1011      1540071839   22   103       101       
1540071840   93   580       1540071840   17   1131      110       
1540071841   104  723       1540071841   10   300       114       
1540071842   107  442       1540071842   11   315       118       
1540071843   125  530       1540071843   8    723       133       
1540071844   136  496       1540071844   27   277       163       
1540071845   153  544       1540071845   21   339       174       
1540071846   156  839       1540071846   32   364       188       
1540071847   172  813       1540071847   31   768       203       
1540071848   177  791       1540071848   15   504       192       
1540071849   188  570       1540071849   28   309       216       
1540071850   176  350       1540071850   21   651       197       
1540071851   171  449       1540071851   19   406       190       
1540071852   148  373       1540071852   14   351       162       
1540071853   201  478       1540071853   14   514       215       
1540071854   209  1047      1540071854   22   1953      231       
1540071855   210  1046      1540071855   2    10258     212       
1540071856   232  609       1540071856   15   783       247       
1540071857   232  685       1540071857   14   839       246       
1540071858   223  690       1540071858   27   110       250       
1540071859   210  453       1540071859   24   931       234       
1540071860   207  587       1540071860   10   95        217       
1540071861   180  589       1540071861   12   85        192       
1540071862   180  191       1540071862   12   92        192       
1540071863   176  443       1540071863   12   88        188       
1540071864   163  246       1540071864   26   76        189       
1540071865   177  367       1540071865   25   81        202       
1540071866   190  448       1540071866   38   99        228       
1540071867   199  905       1540071867   73   238       272       
1540071868   205  478       1540071868   70   225       275       
1540071869   205  760       1540071869   68   246       273       
1540071870   186  883       1540071870   63   810       249       
1540071871   192  459       1540071871   25   488       217       
1540071872   201  498       1540071872   19   617       220       
1540071873   186  414       1540071873   13   87        199       
1540071874   173  368       1540071874   11   77        184       
1540071875   189  328       1540071875   11   95        200       
1540071876   187  314       1540071876   13   74        200       
1540071877   197  447       1540071877   9    930       206       
1540071878   195  482       1540071878   18   437       213       
1540071879   188  360       1540071879   11   91        199       
1540071880   199  527       1540071880   19   398       218       
1540071881   191  1173      1540071881   25   1683      216       
1540071882   175  292       1540071882   17   190       192       
1540071883   168  281       1540071883   16   121       184       
1540071884   172  299       1540071884   21   195       193       
1540071885   199  448       1540071885   22   283       221       
1540071886   202  598       1540071886   44   236       246       
1540071887   207  450       1540071887   45   181       252       
1540071888   225  292       1540071888   32   196       257       
1540071889   269  281       1540071889   40   161       309       
1540071890   282  319       1540071890   45   174       327       
1540071891   304  358       1540071891   40   176       344       
1540071892   323  287       1540071892   53   157       376       
1540071893   334  287       1540071893   57   144       391       
1540071894   354  278       1540071894   54   229       408       
1540071895   346  253       1540071895   41   141       387       
1540071896   349  293       1540071896   62   135       411       
1540071897   348  337       1540071897   61   294       409       
1540071898   364  239       1540071898   56   107       420       
1540071899   356  273       1540071899   38   378       394       
1540071900   351  216       1540071900   18   433       369       
1540071901   369  235       1540071901   34   104       403       
1540071902   351  226       1540071902   43   112       394       
1540071903   379  309       1540071903   65   166       444       
1540071904   381  231       1540071904   58   190       439       
1540071905   379  278       1540071905   63   195       442       
1540071906   397  223       1540071906   58   100       455       
1540071907   403  274       1540071907   77   133       480       
1540071908   412  237       1540071908   96   96        508       
1540071909   441  262       1540071909   81   143       522       
1540071910   419  236       1540071910   69   200       488       
1540071911   433  226       1540071911   50   129       483       
1540071912   453  214       1540071912   56   216       509       
1540071913   450  220       1540071913   65   200       515       
1540071914   463  311       1540071914   59   105       522       
1540071915   370  363       1540071915   54   332       424       
1540071916   302  457       1540071916   46   127       348       
1540071917   261  436       1540071917   58   134       319       
1540071918   273  291       1540071918   40   419       313       
1540071919   289  278       1540071919   42   289       331       
1540071920   274  310       1540071920   33   223       307       
1540071921   292  215       1540071921   30   246       322       
1540071922   313  315       1540071922   24   125       337       
1540071923   297  273       1540071923   54   212       351       
1540071924   365  283       1540071924   36   227       401       
1540071925   368  245       1540071925   67   124       435       
1540071926   412  262       1540071926   75   166       487       
1540071927   395  273       1540071927   65   122       460       
1540071928   415  244       1540071928   77   148       492       
1540071929   431  234       1540071929   82   123       513       
1540071930   419  231       1540071930   76   141       495       
1540071931   450  211       1540071931   73   114       523       
1540071932   443  241       1540071932   81   108       524       
1540071933   479  218       1540071933   78   130       557       
1540071934   464  213       1540071934   77   159       541       
1540071935   486  207       1540071935   71   130       557       
1540071936   443  257       1540071936   70   166       513       
1540071937   409  276       1540071937   77   102       486       
1540071938   413  222       1540071938   86   108       499       
1540071939   426  237       1540071939   73   200       499       
1540071940   398  276       1540071940   33   597       431       
1540071941   391  269       1540071941   32   166       423       
1540071942   372  264       1540071942   42   164       414       
1540071943   409  272       1540071943   57   121       466       
1540071944   356  254       1540071944   65   131       421       
1540071945   395  250       1540071945   53   226       448       
1540071946   393  243       1540071946   50   273       443       
1540071947   397  263       1540071947   39   315       436       
1540071948   406  256       1540071948   29   195       435       
1540071949   434  247       1540071949   53   129       487       
1540071950   428  232       1540071950   67   160       495       
1540071951   435  210       1540071951   75   121       510       
1540071952   444  273       1540071952   57   173       501       
1540071953   418  247       1540071953   61   223       479       
1540071954   384  227       1540071954   56   112       440       
1540071955   413  232       1540071955   62   125       475       
1540071956   417  254       1540071956   81   126       498       
1540071957   419  213       1540071957   69   141       488       
1540071958   459  216       1540071958   83   119       542       
1540071959   468  213       1540071959   76   124       544       
1540071960   494  234       1540071960   80   205       574       
1540071961   484  226       1540071961   58   181       542       
1540071962   472  187       1540071962   63   105       535       
1540071963   478  202       1540071963   61   182       539       
1540071964   481  205       1540071964   63   117       544       
1540071965   504  205       1540071965   76   115       580       
1540071966   486  225       1540071966   73   159       559       
1540071967   480  213       1540071967   77   118       557       
1540071968   489  222       1540071968   81   135       570       
1540071969   499  194       1540071969   75   112       574       
1540071970   492  209       1540071970   76   167       568       
1540071971   487  216       1540071971   66   160       553       
1540071972   467  220       1540071972   58   148       525       
1540071973   461  186       1540071973   59   139       520       
1540071974   524  191       1540071974   85   112       609       
1540071975   516  196       1540071975   81   112       597       
1540071976   531  199       1540071976   99   103       630       
1540071977   503  237       1540071977   75   223       578       
1540071978   385  393       1540071978   37   248       422       
1540071979   438  172       1540071979   51   137       489       
1540071980   455  203       1540071980   66   122       521       
1540071981   435  310       1540071981   76   122       511       
1540071982   449  200       1540071982   76   245       525       
1540071983   458  197       1540071983   73   119       531       
1540071984   450  232       1540071984   81   112       531       
1540071985   458  195       1540071985   81   109       539       
1540071986   479  206       1540071986   79   114       558       
1540071987   393  524       1540071987   58   485       451       
1540071988   381  157       1540071988   44   89        425       
1540071989   384  164       1540071989   43   100       427       
1540071990   426  182       1540071990   47   91        473       
1540071991   487  162       1540071991   56   90        543       
1540071992   538  180       1540071992   92   100       630       
1540071993   572  177       1540071993   94   113       666       
1540071994   568  170       1540071994   92   100       660       
1540071995   579  177       1540071995   92   104       671       
1540071996   586  171       1540071996   96   91        682       
1540071997   596  172       1540071997   93   107       689       
1540071998   606  171       1540071998   75   98        681       
1540071999   607  169       1540071999   70   103       677       
1540072000   578  179       1540072000   60   120       638       
1540072001   606  158       1540072001   63   91        669       
1540072002   593  172       1540072002   45   110       638       
1540072003   597  178       1540072003   50   96        647       
1540072004   604  162       1540072004   34   93        638       
1540072005   622  167       1540072005   33   87        655       
1540072006   611  196       1540072006   25   116       636       
1540072007   581  182       1540072007   30   103       611       
1540072008   568  164       1540072008   28   105       596       
1540072009   525  171       1540072009   26   119       551       
1540072010   522  192       1540072010   14   84        536       
1540072011   532  197       1540072011   18   112       550       
1540072012   543  172       1540072012   17   104       560       
1540072013   587  177       1540072013   10   121       597       
1540072014   584  172       1540072014   8    93        592       
1540072015   600  175       1540072015   11   96        611       
1540072016   599  165       1540072016   11   90        610       
1540072017   634  154       1540072017   12   84        646       
1540072018   639  159       1540072018   7    98        646       
1540072019   643  159                                   643       
1540072020   633  160                                   633       
1540072021   629  165                                   629       
1540072022   594  172                                   594       
1540072023   624  162                                   624       
1540072024   623  166                                   623       
1540072025   598  172                                   598       
1540072026   619  158                                   619       
1540072027   651  161                                   651       
1540072028   635  156                                   635       
1540072029   606  175                                   606       
1540072030   539  178                                   539       
1540072031   599  185                                   599       
1540072032   481  202                                   481       
1540072033   413  262                                   413       
1540072034   433  221                                   433       
1540072035   560  181                                   560       
1540072036   599  162                                   599       
1540072037   625  169                                   625       
1540072038   612  163                                   612       
1540072039   644  158                                   644       
1540072040   1096 704       1540072040   11   1076      1107      
1540072041   950  1184      1540072041   27   510       977       
1540072042   882  493       1540072042   24   439       906       
1540072043   993  511       1540072043   23   345       1016      
1540072044   1070 465       1540072044   14   939       1084      
1540072045   1152 459       1540072045   19   180       1171      
1540072046   1258 436       1540072046   27   209       1285      
1540072047   1346 417       1540072047   34   388       1380      
1540072048   1396 403       1540072048   45   219       1441      
1540072049   1514 437       1540072049   44   335       1558      
1540072050   1607 403       1540072050   27   322       1634      
1540072051   1589 395       1540072051   30   458       1619      
1540072052   1613 379       1540072052   35   191       1648      
1540072053   1582 329       1540072053   37   295       1619      
1540072054   1742 331       1540072054   39   151       1781      
1540072055   1766 357       1540072055   50   141       1816      
1540072056   1902 313       1540072056   55   166       1957      
1540072057   1891 314       1540072057   58   268       1949      
1540072058   1985 281       1540072058   44   173       2029      
1540072059   2058 283       1540072059   49   154       2107      
1540072060   2007 300       1540072060   36   426       2043      
1540072061   2132 286       1540072061   34   272       2166      
1540072062   2162 277       1540072062   34   151       2196      
1540072063   2123 332       1540072063   43   167       2166      
1540072064   2099 333       1540072064   61   178       2160      
1540072065   1921 294       1540072065   44   186       1965      
1540072066   2005 283       1540072066   64   141       2069      
1540072067   2161 256       1540072067   71   205       2232      
1540072068   1972 294       1540072068   59   251       2031      
1540072069   2106 274       1540072069   69   128       2175      
1540072070   2172 232       1540072070   57   125       2229      
1540072071   2133 262       1540072071   62   334       2195      
1540072072   2087 263       1540072072   34   198       2121      
1540072073   2111 335       1540072073   39   309       2150      
1540072074   1887 356       1540072074   37   340       1924      
1540072075   1943 319       1540072075   44   241       1987      
1540072076   1922 314       1540072076   47   157       1969      
1540072077   1932 281       1540072077   29   330       1961      
1540072078   1952 292       1540072078   29   411       1981      
1540072079   1586 278       1540072079   19   182       1605      
1540072080   1931 250       1540072080   41   130       1972      
1540072081   2087 243       1540072081   62   135       2149      
1540072082   2046 259       1540072082   58   350       2104      
1540072083   2100 222       1540072083   56   260       2156      
1540072084   2087 291       1540072084   34   547       2121      
1540072085   2015 274       1540072085   29   101       2044      
1540072086   2003 338       1540072086   24   575       2027      
1540072087   1933 382       1540072087   15   161       1948      
1540072088   1952 271       1540072088   31   115       1983      
1540072089   1917 295       1540072089   43   338       1960      
1540072090   1952 263       1540072090   54   209       2006      
1540072091   1954 337       1540072091   54   173       2008      
1540072092   1987 317       1540072092   48   210       2035      
1540072093   2049 262       1540072093   36   111       2085      
1540072094   1893 484       1540072094   36   353       1929      
1540072095   1711 228       1540072095   60   651       1771      
1540072096   1464 262       1540072096   40   152       1504      
1540072097   1448 272       1540072097   29   334       1477      
1540072098   1544 320       1540072098   24   346       1568      
1540072099   1533 284       1540072099   25   160       1558      
1540072100   1590 294       1540072100   39   151       1629      
1540072101   1763 351       1540072101   42   753       1805      
1540072102   1795 254       1540072102   45   131       1840      
1540072103   1790 261       1540072103   52   170       1842      
1540072104   1576 296       1540072104   37   219       1613      
1540072105   1890 254       1540072105   43   167       1933      
1540072106   1917 297       1540072106   50   157       1967      
1540072107   1903 270       1540072107   61   129       1964      
1540072108   2012 246       1540072108   53   197       2065      
1540072109   2020 251       1540072109   53   127       2073      
1540072110   2020 236       1540072110   52   172       2072      
1540072111   1783 292       1540072111   41   173       1824      
1540072112   1545 300       1540072112   36   194       1581      
1540072113   1994 232       1540072113   64   119       2058      
1540072114   2037 260       1540072114   59   132       2096      
1540072115   2011 243       1540072115   58   133       2069      
1540072116   2047 240       1540072116   65   144       2112      
1540072117   1976 222       1540072117   58   119       2034      
1540072118   2118 221       1540072118   57   140       2175      
1540072119   2102 231       1540072119   61   138       2163      
1540072120   1853 272       1540072120   55   218       1908      
1540072121   1641 473       1540072121   36   163       1677      
1540072122   1192 335       1540072122   45   120       1237      
1540072123   1356 295       1540072123   58   171       1414      
1540072124   1503 375       1540072124   46   378       1549      
1540072125   1661 239       1540072125   42   158       1703      
1540072126   1781 274       1540072126   46   144       1827      
1540072127   1891 246       1540072127   68   114       1959      
1540072128   1984 253       1540072128   63   189       2047      
1540072129   2052 244       1540072129   74   138       2126      
1540072130   2115 238       1540072130   46   257       2161      
1540072131   2170 217       1540072131   51   206       2221      
1540072132   2221 235       1540072132   37   145       2258      
1540072133   2214 234       1540072133   60   171       2274      
1540072134   2246 214       1540072134   67   126       2313      
1540072135   2269 206       1540072135   84   113       2353      
1540072136   2402 209       1540072136   81   139       2483      
1540072137   2118 234       1540072137   68   135       2186      
1540072138   2476 206       1540072138   78   118       2554      
1540072139   2411 216       1540072139   78   137       2489      
1540072140   2467 213       1540072140   80   169       2547      
1540072141   2403 213       1540072141   65   138       2468      
1540072142   2368 208       1540072142   57   173       2425      
1540072143   2481 212       1540072143   62   139       2543      
1540072144   2379 212       1540072144   75   123       2454      
1540072145   1867 262       1540072145   53   167       1920      
1540072146   2018 241       1540072146   57   172       2075      
1540072147   2481 224       1540072147   82   130       2563      
1540072148   2396 204       1540072148   79   119       2475      
1540072149   2360 216       1540072149   78   132       2438      
1540072150   2245 232       1540072150   71   139       2316      
1540072151   1913 255       1540072151   49   211       1962      
1540072152   2489 216       1540072152   74   133       2563      
1540072153   2423 213       1540072153   81   131       2504      
1540072154   2551 207       1540072154   74   174       2625      
1540072155   2523 208       1540072155   73   127       2596      
1540072156   2483 191       1540072156   63   144       2546      
1540072157   2675 186       1540072157   83   102       2758      
1540072158   2566 240       1540072158   78   238       2644      
1540072159   1943 476       1540072159   36   244       1979      
1540072160   1747 340       1540072160   56   107       1803      
1540072161   1628 310       1540072161   86   156       1714      
1540072162   1670 251       1540072162   92   90        1762      
1540072163   1726 292       1540072163   60   316       1786      
1540072164   1725 293       1540072164   41   216       1766      
1540072165   1792 241       1540072165   48   107       1840      
1540072166   1655 289       1540072166   52   101       1707      
1540072167   1802 204       1540072167   57   211       1859      
1540072168   2122 205       1540072168   63   177       2185      
1540072169   2019 262       1540072169   34   278       2053      
1540072170   1922 224       1540072170   33   322       1955      
1540072171   2009 254       1540072171   44   138       2053      
1540072172   2262 227       1540072172   51   209       2313      
1540072173   2243 227       1540072173   57   207       2300      
1540072174   2252 233       1540072174   46   318       2298      
1540072175   2263 248       1540072175   45   106       2308      
1540072176   2184 248       1540072176   57   119       2241      
1540072177   2137 238       1540072177   57   233       2194      
1540072178   2308 254       1540072178   67   195       2375      
1540072179   2196 217       1540072179   55   104       2251      
1540072180   2322 204       1540072180   70   101       2392      
1540072181   2200 219       1540072181   65   272       2265      
1540072182   2384 221       1540072182   50   174       2434      
1540072183   2318 214       1540072183   59   102       2377      
1540072184   2322 215       1540072184   74   107       2396      
1540072185   2302 212       1540072185   63   268       2365      
1540072186   1907 252       1540072186   43   136       1950      
1540072187   2497 194       1540072187   65   134       2562      
1540072188   2535 203       1540072188   73   100       2608      
1540072189   2463 230       1540072189   80   145       2543      
1540072190   2522 205       1540072190   87   98        2609      
1540072191   2520 200       1540072191   85   192       2605      
1540072192   2386 230       1540072192   58   207       2444      
1540072193   2103 213       1540072193   38   277       2141      
1540072194   2542 187       1540072194   52   87        2594      
1540072195   2543 200       1540072195   63   133       2606      
1540072196   2593 197       1540072196   72   160       2665      
1540072197   2661 195       1540072197   71   97        2732      
1540072198   2567 201       1540072198   79   102       2646      
1540072199   2643 196       1540072199   98   149       2741      
1540072200   2543 190       1540072200   62   182       2605      
1540072201   2512 204       1540072201   58   104       2570      
1540072202   2545 205       1540072202   76   130       2621      
1540072203   2562 207       1540072203   89   100       2651      
1540072204   2537 213       1540072204   83   127       2620      
1540072205   2050 264       1540072205   56   318       2106      
1540072206   2129 230       1540072206   45   129       2174      
1540072207   1551 407       1540072207   44   226       1595      
1540072208   530  594       1540072208   10   549       540       
1540072209   1963 247       1540072209   58   165       2021      
1540072210   1916 252       1540072210   54   183       1970      
1540072211   2498 204       1540072211   79   126       2577      
1540072212   2388 217       1540072212   71   141       2459      
1540072213   2331 210       1540072213   69   138       2400      
1540072214   2596 217       1540072214   83   138       2679      
1540072215   1937 238       1540072215   58   154       1995      
1540072216   2562 196       1540072216   86   116       2648      
1540072217   2153 278       1540072217   57   205       2210      
1540072218   973  461       1540072218   19   424       992       
1540072219   1924 270       1540072219   53   207       1977      
1540072220   2008 250       1540072220   51   189       2059      
1540072221   2356 208       1540072221   68   144       2424      
1540072222   2405 224       1540072222   70   139       2475      
1540072223   1375 416       1540072223   33   309       1408      
1540072224   2337 392       1540072224   78   239       2415      
1540072225   2463 189       1540072225   95   96        2558      
1540072226   2389 199       1540072226   93   98        2482      
1540072227   2225 220       1540072227   69   166       2294      
1540072228   2310 236       1540072228   74   117       2384      
1540072229   2111 224       1540072229   59   131       2170      
1540072230   2281 215       1540072230   63   137       2344      
1540072231   2361 213       1540072231   78   107       2439      
1540072232   2212 215       1540072232   68   258       2280      
1540072233   1939 251       1540072233   49   161       1988      
1540072234   2500 204       1540072234   82   101       2582      
1540072235   2521 258       1540072235   78   268       2599      
1540072236   2134 254       1540072236   65   122       2199      
1540072237   2429 218       1540072237   66   116       2495      
1540072238   2643 209       1540072238   77   102       2720      
1540072239   1878 305       1540072239   53   172       1931      
1540072240   1402 348       1540072240   32   229       1434      
1540072241   1934 278       1540072241   49   158       1983      
1540072242   2564 204       1540072242   82   249       2646      
1540072243   2417 199       1540072243   73   114       2490      
1540072244   1855 231       1540072244   45   173       1900      
1540072245   2657 167       1540072245   78   102       2735      
1540072246   2310 183       1540072246   67   120       2377      
1540072247   2536 180       1540072247   75   109       2611      
1540072248   2774 163       1540072248   95   97        2869      
1540072249   2480 195       1540072249   76   123       2556      
1540072250   1242 324       1540072250   26   336       1268      
1540072251   2771 170       1540072251   87   98        2858      
1540072252   2852 170       1540072252   95   97        2947      
1540072253   2798 172       1540072253   92   94        2890      
1540072254   2906 175       1540072254   103  95        3009      
1540072255   2904 180       1540072255   101  103       3005      
1540072256   2859 172       1540072256   91   104       2950      
1540072257   2978 172       1540072257   102  100       3080      
1540072258   3044 168       1540072258   97   98        3141      
1540072259   2415 211       1540072259   78   132       2493      
1540072260   2800 182       1540072260   79   169       2879      
1540072261   2870 181       1540072261   80   102       2950      
1540072262   2224 224       1540072262   52   159       2276      
1540072263   2759 185       1540072263   92   108       2851      
1540072264   2727 190       1540072264   86   121       2813      
1540072265   2290 218       1540072265   64   147       2354      
1540072266   2787 186       1540072266   93   113       2880      
1540072267   2851 180       1540072267   88   110       2939      
1540072268   2960 168       1540072268   96   101       3056      
1540072269   3138 164       1540072269   106  94        3244      
1540072270   3054 171       1540072270   100  107       3154      
1540072271   3047 163       1540072271   98   94        3145      
1540072272   3085 165       1540072272   102  96        3187      
1540072273   2951 174       1540072273   93   115       3044      
1540072274   3034 168       1540072274   95   102       3129      
1540072275   3023 167       1540072275   106  90        3129      
1540072276   3084 167       1540072276   104  96        3188      
1540072277   2183 230       1540072277   66   156       2249      
1540072278   2450 212       1540072278   67   144       2517      
1540072279   2583 198       1540072279   77   134       2660      
1540072280   3039 168       1540072280   95   100       3134      
1540072281   3088 165       1540072281   103  98        3191      
1540072282   3079 168       1540072282   99   99        3178      
1540072283   3049 167       1540072283   107  95        3156      
1540072284   2960 171       1540072284   101  112       3061      
1540072285   3002 170       1540072285   97   94        3099      
1540072286   3067 165       1540072286   93   110       3160      
1540072287   3112 165       1540072287   101  93        3213      
1540072288   3083 167       1540072288   108  88        3191      
1540072289   3049 168       1540072289   106  96        3155      
1540072290   3052 166       1540072290   102  114       3154      
1540072291   3071 165       1540072291   92   100       3163      
1540072292   3157 168       1540072292   93   97        3250      
1540072293   3075 167       1540072293   107  92        3182      
1540072294   2784 182       1540072294   88   111       2872      
1540072295   3141 162       1540072295   106  93        3247      
1540072296   2900 176       1540072296   93   108       2993      
1540072297   3112 162       1540072297   104  95        3216      
1540072298   3061 167       1540072298   99   105       3160      
1540072299   3077 164       1540072299   93   104       3170      
1540072300   3095 166       1540072300   100  98        3195      
1540072301   3185 160       1540072301   108  94        3293      
1540072302   3182 163       1540072302   108  109       3290      
1540072303   3054 165       1540072303   92   97        3146      
1540072304   3164 162       1540072304   93   98        3257      
1540072305   2845 178       1540072305   90   108       2935      
1540072306   3153 161       1540072306   107  98        3260      
1540072307   2852 178       1540072307   91   102       2943      
1540072308   3143 160       1540072308   108  97        3251      
1540072309   2938 174       1540072309   88   108       3026      
1540072310   3140 166       1540072310   112  89        3252      
1540072311   3227 161       1540072311   109  93        3336      
1540072312   3176 155       1540072312   101  94        3277      
1540072313   3271 158       1540072313   108  93        3379      
1540072314   3192 162       1540072314   107  107       3299      
1540072315   3125 163       1540072315   92   94        3217      
1540072316   3224 154       1540072316   103  101       3327      
1540072317   3280 158       1540072317   103  95        3383      
1540072318   2629 195       1540072318   76   128       2705      
1540072319   3047 168       1540072319   101  96        3148      
1540072320   3105 164       1540072320   101  102       3206      
1540072321   3117 168       1540072321   109  94        3226      
1540072322   3006 170       1540072322   90   105       3096      
1540072323   3069 163       1540072323   94   106       3163      
1540072324   3043 165       1540072324   107  97        3150      
1540072325   3067 167       1540072325   96   104       3163      
1540072326   3198 157       1540072326   107  90        3305      
1540072327   3223 162       1540072327   113  88        3336      
1540072328   3081 163       1540072328   107  90        3188      
1540072329   3229 158       1540072329   109  92        3338      
1540072330   3246 157       1540072330   104  97        3350      
1540072331   3039 167       1540072331   96   103       3135      
1540072332   2957 178       1540072332   93   109       3050      
1540072333   2984 168       1540072333   96   104       3080      
1540072334   3203 160       1540072334   105  92        3308      
1540072335   2685 187       1540072335   87   114       2772      
1540072336   3203 159       1540072336   106  93        3309      
1540072337   3303 155       1540072337   111  91        3414      
1540072338   3301 154       1540072338   110  91        3411      
1540072339   3209 159       1540072339   99   99        3308      
1540072340   3208 175       1540072340   103  109       3311      
1540072341   2510 185       1540072341   78   116       2588      
1540072342   3150 168       1540072342   98   101       3248      
1540072343   3164 160       1540072343   104  96        3268      
1540072344   3057 184       1540072344   98   102       3155      
1540072345   2942 172       1540072345   105  91        3047      
1540072346   2582 192       1540072346   89   133       2671      
1540072347   1921 280       1540072347   57   180       1978      
1540072348   1987 228       1540072348   56   141       2043      
1540072349   2626 193       1540072349   93   107       2719      
1540072350   2896 181       1540072350   96   108       2992      
1540072351   1737 283       1540072351   49   203       1786      
1540072352   2677 186       1540072352   83   118       2760      
1540072353   3060 169       1540072353   106  91        3166      
1540072354   2571 195       1540072354   81   125       2652      
1540072355   2902 174       1540072355   94   103       2996      
1540072356   3315 155       1540072356   108  94        3423      
1540072357   3356 154       1540072357   114  87        3470      
1540072358   3287 156       1540072358   113  87        3400      
1540072359   3289 155       1540072359   105  98        3394      
1540072360   1782 307       1540072360   54   208       1836      
1540072361   2186 213       1540072361   60   140       2246      
1540072362   2846 181       1540072362   94   107       2940      
1540072363   2503 207       1540072363   77   130       2580      
1540072364   2710 190       1540072364   79   128       2789      
1540072365   2422 211       1540072365   69   147       2491      
1540072366   1695 353       1540072366   45   257       1740      
1540072367   840  550       1540072367   19   497       859       
1540072368   2227 206       1540072368   73   122       2300      
1540072369   2849 183       1540072369   97   110       2946      
1540072370   2586 199       1540072370   71   128       2657      
1540072371   839  682       1540072371   26   473       865       
1540072372   1011 501       1540072372   20   437       1031      
1540072373   1916 239       1540072373   55   160       1971      
1540072374   2343 216       1540072374   81   125       2424      
1540072375   2977 170       1540072375   94   105       3071      
1540072376   2944 177       1540072376   93   104       3037      
1540072377   3196 158       1540072377   114  87        3310      
1540072378   3164 164       1540072378   108  93        3272      
1540072379   2147 248       1540072379   65   170       2212      
1540072380   2044 263       1540072380   54   173       2098      
1540072381   2499 240       1540072381   74   181       2573      
1540072382   2593 260       1540072382   82   176       2675      
1540072383   2537 189       1540072383   76   106       2613      
1540072384   2693 174       1540072384   68   271       2761      
1540072385   2621 199       1540072385   71   90        2692      
