1540071859   210  395       
1540071860   207  534       
1540071861   180  545       
1540071862   180  142       
1540071863   176  398       
1540071864   163  209       
1540071865   177  316       
1540071866   190  404       
1540071867   199  853       
1540071868   205  423       
1540071869   205  713       
1540071870   186  838       
1540071871   192  409       
1540071872   201  446       
1540071873   186  367       
1540071874   173  324       
1540071875   189  282       
1540071876   187  273       
1540071877   197  396       
1540071878   195  433       
1540071879   188  316       
1540071880   199  475       
1540071881   191  1123      
1540071882   175  254       
1540071883   168  242       
1540071884   172  262       
1540071885   199  398       
1540071886   202  547       
1540071887   207  393       
1540071888   225  238       
1540071889   269  212       
1540071890   282  248       
1540071891   304  283       
1540071892   323  198       
1540071893   334  185       
1540071894   354  178       
1540071895   346  155       
1540071896   349  190       
1540071897   348  250       
1540071898   364  141       
1540071899   356  169       
1540071900   351  121       
1540071901   369  139       
1540071902   351  130       
1540071903   379  196       
1540071904   381  131       
1540071905   379  170       
1540071906   397  122       
1540071907   403  154       
1540071908   412  125       
1540071909   441  135       
1540071910   419  124       
1540071911   433  128       
1540071912   453  118       
1540071913   450  125       
1540071914   463  166       
1540071915   370  248       
1540071916   302  399       
1540071917   261  380       
1540071918   273  225       
1540071919   289  206       
1540071920   274  241       
1540071921   292  131       
1540071922   313  235       
1540071923   297  190       
1540071924   365  179       
1540071925   368  139       
1540071926   412  138       
1540071927   395  157       
1540071928   415  129       
1540071929   431  123       
1540071930   419  122       
1540071931   450  119       
1540071932   443  130       
1540071933   479  118       
1540071934   464  122       
1540071935   486  118       
1540071936   443  132       
1540071937   409  157       
1540071938   413  124       
1540071939   426  123       
1540071940   398  161       
1540071941   391  149       
1540071942   372  156       
1540071943   409  145       
1540071944   356  153       
1540071945   395  141       
1540071946   393  142       
1540071947   397  152       
1540071948   406  146       
1540071949   434  130       
1540071950   428  128       
1540071951   435  123       
1540071952   444  141       
1540071953   418  132       
1540071954   384  122       
1540071955   413  120       
1540071956   417  132       
1540071957   419  125       
1540071958   459  114       
1540071959   468  118       
1540071960   494  128       
1540071961   484  122       
1540071962   472  115       
1540071963   478  122       
1540071964   481  119       
1540071965   504  115       
1540071966   486  119       
1540071967   480  115       
1540071968   489  117       
1540071969   499  115       
1540071970   492  121       
1540071971   487  122       
1540071972   467  119       
1540071973   461  118       
1540071974   524  116       
1540071975   516  113       
1540071976   531  120       
1540071977   503  122       
1540071978   385  279       
1540071979   438  115       
1540071980   455  115       
1540071981   435  169       
1540071982   449  122       
1540071983   458  114       
1540071984   450  120       
1540071985   458  115       
1540071986   479  122       
1540071987   393  449       
1540071988   381  108       
1540071989   384  108       
1540071990   426  107       
1540071991   487  108       
1540071992   538  112       
1540071993   572  110       
1540071994   568  109       
1540071995   579  111       
1540071996   586  110       
1540071997   596  110       
1540071998   606  111       
1540071999   607  110       
1540072000   578  118       
1540072001   606  109       
1540072002   593  110       
1540072003   597  112       
1540072004   604  108       
1540072005   622  107       
1540072006   611  114       
1540072007   581  110       
1540072008   568  111       
1540072009   525  110       
1540072010   522  112       
1540072011   532  110       
1540072012   543  108       
1540072013   587  109       
1540072014   584  108       
1540072015   600  109       
1540072016   599  107       
1540072017   634  107       
1540072018   639  108       
1540072019   643  108       
1540072020   633  108       
1540072021   629  109       
1540072022   594  111       
1540072023   624  108       
1540072024   623  107       
1540072025   598  113       
1540072026   619  107       
1540072027   651  110       
1540072028   635  110       
1540072029   606  113       
1540072030   539  111       
1540072031   599  111       
1540072032   481  137       
1540072033   413  159       
1540072034   433  141       
1540072035   560  111       
1540072036   599  108       
1540072037   625  108       
1540072038   612  107       
1540072039   644  109       
1540072040   1096 423       
1540072041   950  957       
1540072042   882  200       
1540072043   993  208       
1540072044   1070 128       
1540072045   1152 140       
1540072046   1258 131       
1540072047   1346 128       
1540072048   1396 135       
1540072049   1514 122       
1540072050   1607 127       
1540072051   1589 126       
1540072052   1613 117       
1540072053   1582 115       
1540072054   1742 120       
1540072055   1766 119       
1540072056   1902 113       
1540072057   1891 113       
1540072058   1985 110       
1540072059   2058 116       
1540072060   2007 115       
1540072061   2132 114       
1540072062   2162 125       
1540072063   2123 115       
1540072064   2099 123       
1540072065   1921 120       
1540072066   2005 120       
1540072067   2161 115       
1540072068   1972 120       
1540072069   2106 116       
1540072070   2172 111       
1540072071   2133 113       
1540072072   2087 113       
1540072073   2111 128       
1540072074   1887 122       
1540072075   1943 123       
1540072076   1922 122       
1540072077   1932 120       
1540072078   1952 121       
1540072079   1586 128       
1540072080   1931 122       
1540072081   2087 112       
1540072082   2046 114       
1540072083   2100 112       
1540072084   2087 116       
1540072085   2015 118       
1540072086   2003 127       
1540072087   1933 122       
1540072088   1952 116       
1540072089   1917 124       
1540072090   1952 117       
1540072091   1954 145       
1540072092   1987 144       
1540072093   2049 120       
1540072094   1893 123       
1540072095   1711 120       
1540072096   1464 146       
1540072097   1448 134       
1540072098   1544 172       
1540072099   1533 137       
1540072100   1590 142       
1540072101   1763 175       
1540072102   1795 143       
1540072103   1790 133       
1540072104   1576 141       
1540072105   1890 118       
1540072106   1917 130       
1540072107   1903 117       
1540072108   2012 111       
1540072109   2020 116       
1540072110   2020 121       
1540072111   1783 132       
1540072112   1545 119       
1540072113   1994 113       
1540072114   2037 117       
1540072115   2011 114       
1540072116   2047 113       
1540072117   1976 114       
1540072118   2118 114       
1540072119   2102 112       
1540072120   1853 116       
1540072121   1641 122       
1540072122   1192 115       
1540072123   1356 109       
1540072124   1503 112       
1540072125   1661 108       
1540072126   1781 114       
1540072127   1891 108       
1540072128   1984 108       
1540072129   2052 112       
1540072130   2115 110       
1540072131   2170 109       
1540072132   2221 108       
1540072133   2214 111       
1540072134   2246 104       
1540072135   2269 108       
1540072136   2402 105       
1540072137   2118 108       
1540072138   2476 104       
1540072139   2411 109       
1540072140   2467 109       
1540072141   2403 109       
1540072142   2368 111       
1540072143   2481 108       
1540072144   2379 109       
1540072145   1867 112       
1540072146   2018 127       
1540072147   2481 108       
1540072148   2396 110       
1540072149   2360 107       
1540072150   2245 110       
1540072151   1913 151       
1540072152   2489 116       
1540072153   2423 111       
1540072154   2551 110       
1540072155   2523 105       
1540072156   2483 104       
1540072157   2675 106       
1540072158   2566 110       
1540072159   1943 112       
1540072160   1747 118       
1540072161   1628 117       
1540072162   1670 111       
1540072163   1726 111       
1540072164   1725 117       
1540072165   1792 105       
1540072166   1655 114       
1540072167   1802 108       
1540072168   2122 109       
1540072169   2019 115       
1540072170   1922 111       
1540072171   2009 115       
1540072172   2262 109       
1540072173   2243 112       
1540072174   2252 111       
1540072175   2263 114       
1540072176   2184 112       
1540072177   2137 115       
1540072178   2308 116       
1540072179   2196 111       
1540072180   2322 109       
1540072181   2200 111       
1540072182   2384 111       
1540072183   2318 108       
1540072184   2322 108       
1540072185   2302 109       
1540072186   1907 111       
1540072187   2497 107       
1540072188   2535 106       
1540072189   2463 110       
1540072190   2522 107       
1540072191   2520 110       
1540072192   2386 110       
1540072193   2103 110       
1540072194   2542 108       
1540072195   2543 110       
1540072196   2593 108       
1540072197   2661 105       
1540072198   2567 108       
1540072199   2643 110       
1540072200   2543 109       
1540072201   2512 112       
1540072202   2545 111       
1540072203   2562 110       
1540072204   2537 112       
1540072205   2050 116       
1540072206   2129 116       
1540072207   1551 128       
1540072208   530  446       
1540072209   1963 130       
1540072210   1916 146       
1540072211   2498 114       
1540072212   2388 134       
1540072213   2331 125       
1540072214   2596 109       
1540072215   1937 118       
1540072216   2562 110       
1540072217   2153 109       
1540072218   973  332       
1540072219   1924 133       
1540072220   2008 138       
1540072221   2356 109       
1540072222   2405 108       
1540072223   1375 269       
1540072224   2337 126       
1540072225   2463 108       
1540072226   2389 111       
1540072227   2225 112       
1540072228   2310 111       
1540072229   2111 120       
1540072230   2281 112       
1540072231   2361 111       
1540072232   2212 110       
1540072233   1939 138       
1540072234   2500 111       
1540072235   2521 116       
1540072236   2134 120       
1540072237   2429 112       
1540072238   2643 120       
1540072239   1878 143       
1540072240   1402 194       
1540072241   1934 141       
1540072242   2564 118       
1540072243   2417 111       
1540072244   1855 113       
1540072245   2657 108       
1540072246   2310 109       
1540072247   2536 112       
1540072248   2774 108       
1540072249   2480 108       
1540072250   1242 130       
1540072251   2771 107       
1540072252   2852 107       
1540072253   2798 107       
1540072254   2906 105       
1540072255   2904 105       
1540072256   2859 102       
1540072257   2978 104       
1540072258   3044 105       
1540072259   2415 108       
1540072260   2800 112       
1540072261   2870 108       
1540072262   2224 116       
1540072263   2759 108       
1540072264   2727 111       
1540072265   2290 110       
1540072266   2787 110       
1540072267   2851 108       
1540072268   2960 108       
1540072269   3138 105       
1540072270   3054 106       
1540072271   3047 104       
1540072272   3085 105       
1540072273   2951 106       
1540072274   3034 106       
1540072275   3023 106       
1540072276   3084 105       
1540072277   2183 111       
1540072278   2450 123       
1540072279   2583 135       
1540072280   3039 106       
1540072281   3088 106       
1540072282   3079 106       
1540072283   3049 105       
1540072284   2960 107       
1540072285   3002 104       
1540072286   3067 103       
1540072287   3112 105       
1540072288   3083 103       
1540072289   3049 105       
1540072290   3052 105       
1540072291   3071 104       
1540072292   3157 106       
1540072293   3075 106       
1540072294   2784 107       
1540072295   3141 108       
1540072296   2900 108       
1540072297   3112 107       
1540072298   3061 106       
1540072299   3077 105       
1540072300   3095 108       
1540072301   3185 103       
1540072302   3182 106       
1540072303   3054 105       
1540072304   3164 106       
1540072305   2845 106       
1540072306   3153 104       
1540072307   2852 108       
1540072308   3143 106       
1540072309   2938 108       
1540072310   3140 107       
1540072311   3227 106       
1540072312   3176 105       
1540072313   3271 105       
1540072314   3192 106       
1540072315   3125 105       
1540072316   3224 105       
1540072317   3280 102       
1540072318   2629 105       
1540072319   3047 105       
1540072320   3105 105       
1540072321   3117 104       
1540072322   3006 105       
1540072323   3069 103       
1540072324   3043 105       
1540072325   3067 104       
1540072326   3198 104       
1540072327   3223 104       
1540072328   3081 103       
1540072329   3229 103       
1540072330   3246 102       
1540072331   3039 107       
1540072332   2957 111       
1540072333   2984 107       
1540072334   3203 105       
1540072335   2685 106       
1540072336   3203 105       
1540072337   3303 104       
1540072338   3301 105       
1540072339   3209 104       
1540072340   3208 106       
1540072341   2510 107       
1540072342   3150 105       
1540072343   3164 102       
1540072344   3057 109       
1540072345   2942 108       
1540072346   2582 104       
1540072347   1921 113       
1540072348   1987 111       
1540072349   2626 105       
1540072350   2896 105       
1540072351   1737 110       
1540072352   2677 106       
1540072353   3060 107       
1540072354   2571 112       
1540072355   2902 106       
1540072356   3315 105       
1540072357   3356 106       
1540072358   3287 105       
1540072359   3289 105       
1540072360   1782 115       
1540072361   2186 113       
1540072362   2846 108       
1540072363   2503 107       
1540072364   2710 135       
1540072365   2422 118       
1540072366   1695 157       
1540072367   840  385       
1540072368   2227 105       
1540072369   2849 104       
1540072370   2586 109       
1540072371   839  470       
1540072372   1011 368       
1540072373   1916 111       
1540072374   2343 110       
1540072375   2977 104       
1540072376   2944 105       
1540072377   3196 106       
1540072378   3164 105       
1540072379   2147 108       
1540072380   2044 126       
1540072381   2499 116       
1540072382   2593 111       
1540072383   2537 110       
1540072384   2693 107       
1540072385   2621 107       
1540072386   2512 112       
1540072387   2538 110       
1540072388   2585 109       
1540072389   2612 107       
1540072390   2644 108       
1540072391   2750 109       
1540072392   2751 112       
1540072393   1629 112       
1540072394   2233 106       
1540072395   2381 105       
1540072396   2817 102       
1540072397   3078 104       
1540072398   3326 103       
1540072399   3383 103       
1540072400   3404 104       
1540072401   3387 103       
1540072402   3388 102       
1540072403   3400 103       
1540072404   3428 105       
1540072405   3399 103       
1540072406   3371 104       
1540072407   3122 106       
1540072408   3401 104       
1540072409   3363 103       
1540072410   3379 105       
1540072411   3372 102       
1540072412   3389 101       
1540072413   3410 103       
1540072414   3164 105       
1540072415   3369 103       
1540072416   3369 105       
1540072417   3447 103       
1540072418   3290 105       
1540072419   3179 105       
1540072420   3334 105       
1540072421   2543 115       
1540072422   2631 113       
1540072423   2632 104       
1540072424   3311 103       
1540072425   2247 108       
1540072426   3238 101       
1540072427   2829 106       
1540072428   3080 105       
1540072429   2676 106       
1540072430   3197 105       
1540072431   3200 104       
1540072432   3448 104       
1540072433   3481 102       
1540072434   3333 102       
1540072435   3538 102       
1540072436   3537 103       
1540072437   3569 103       
1540072438   3473 103       
1540072439   3433 101       
1540072440   3380 108       
1540072441   3462 102       
1540072442   3447 103       
1540072443   2776 103       
1540072444   3271 103       
1540072445   3415 103       
1540072446   3441 103       
1540072447   3241 105       
1540072448   3271 102       
1540072449   3321 102       
1540072450   3352 103       
1540072451   3341 103       
1540072452   3390 103       
1540072453   3458 102       
1540072454   3501 101       
1540072455   3399 103       
1540072456   3415 104       
1540072457   3428 103       
1540072458   3435 103       
1540072459   3435 102       
1540072460   3445 103       
1540072461   3453 102       
1540072462   3449 103       
1540072463   3460 105       
1540072464   3460 102       
1540072465   3489 102       
1540072466   3494 103       
1540072467   3493 103       
1540072468   3521 102       
1540072469   3453 103       
1540072470   3500 102       
1540072471   3500 105       
1540072472   3510 103       
1540072473   3480 103       
1540072474   3419 102       
1540072475   3199 101       
1540072476   3404 100       
1540072477   3446 102       
1540072478   3527 102       
1540072479   3487 104       
1540072480   3453 103       
1540072481   3438 102       
1540072482   3456 102       
1540072483   3473 101       
1540072484   3410 102       
1540072485   3478 100       
1540072486   3491 101       
1540072487   3461 101       
1540072488   3393 101       
1540072489   3518 102       
1540072490   3468 102       
1540072491   3476 103       
1540072492   3552 101       
1540072493   3519 101       
1540072494   3554 103       
1540072495   3538 100       
1540072496   3418 102       
1540072497   3481 102       
1540072498   3537 103       
1540072499   3467 103       
1540072500   3445 103       
1540072501   3387 104       
1540072502   3452 102       
1540072503   3463 103       
1540072504   3443 103       
1540072505   3385 103       
1540072506   3424 103       
1540072507   3406 104       
1540072508   3535 102       
1540072509   3473 103       
1540072510   3492 104       
1540072511   3455 103       
1540072512   3500 104       
1540072513   3440 102       
1540072514   3490 102       
1540072515   3468 103       
1540072516   3334 102       
1540072517   3432 100       
1540072518   3390 102       
1540072519   3374 103       
1540072520   3423 101       
1540072521   3405 103       
1540072522   3341 101       
1540072523   3138 103       
1540072524   3200 103       
1540072525   3307 102       
1540072526   3348 104       
1540072527   3166 106       
1540072528   3080 104       
1540072529   3056 103       
1540072530   3157 102       
1540072531   3327 103       
1540072532   3429 101       
1540072533   3413 102       
1540072534   3490 103       
1540072535   3509 101       
1540072536   3586 102       
1540072537   3401 103       
1540072538   3532 103       
1540072539   3535 102       
1540072540   3556 103       
1540072541   3602 102       
1540072542   3473 102       
1540072543   3517 102       
1540072544   3547 103       
1540072545   3464 102       
1540072546   3514 102       
1540072547   3509 101       
1540072548   3551 102       
1540072549   3574 102       
1540072550   3542 102       
1540072551   3618 104       
1540072552   3565 102       
1540072553   3591 102       
1540072554   3555 102       
1540072555   3550 103       
1540072556   3602 103       
1540072557   3472 104       
1540072558   3629 103       
1540072559   3450 103       
1540072560   3434 104       
1540072561   3341 104       
1540072562   3464 103       
1540072563   3399 101       
1540072564   3357 104       
1540072565   3305 103       
1540072566   3300 103       
1540072567   3206 104       
1540072568   2694 104       
1540072569   3147 104       
1540072570   3277 103       
1540072571   3357 102       
1540072572   3519 102       
1540072573   3546 102       
1540072574   3531 104       
1540072575   3595 104       
1540072576   3531 102       
1540072577   3559 100       
1540072578   3499 102       
1540072579   4365 105       
1540072580   5009 106       
1540072581   5113 107       
1540072582   4942 108       
1540072583   5019 108       
1540072584   5004 108       
1540072585   5040 106       
1540072586   5165 108       
1540072587   5207 108       
1540072588   5292 107       
1540072589   5334 107       
1540072590   5359 106       
1540072591   5452 105       
1540072592   5535 105       
1540072593   5609 105       
1540072594   5452 105       
1540072595   5579 107       
1540072596   5643 108       
1540072597   5764 109       
1540072598   5357 108       
1540072599   5625 106       
1540072600   5688 106       
1540072601   5667 107       
1540072602   5685 105       
1540072603   5807 107       
1540072604   5677 108       
1540072605   5618 105       
1540072606   5578 106       
1540072607   5677 106       
1540072608   5729 109       
1540072609   5820 106       
1540072610   5808 106       
1540072611   5785 106       
1540072612   5766 106       
1540072613   5907 106       
1540072614   5785 107       
1540072615   5767 106       
1540072616   5807 109       
1540072617   5905 105       
1540072618   5995 105       
1540072619   5329 105       
1540072620   5675 107       
1540072621   5684 108       
1540072622   5715 106       
1540072623   5834 108       
1540072624   5876 107       
1540072625   5827 108       
1540072626   5781 107       
1540072627   5648 108       
1540072628   5672 103       
1540072629   5549 107       
1540072630   5731 106       
1540072631   5808 108       
1540072632   5765 108       
1540072633   5808 104       
1540072634   5641 103       
1540072635   5787 103       
1540072636   5682 107       
1540072637   5727 104       
1540072638   5751 107       
1540072639   5241 106       
1540072640   5828 104       
1540072641   5783 106       
1540072642   5903 109       
1540072643   5924 107       
1540072644   5950 107       
1540072645   6022 108       
1540072646   6059 107       
1540072647   5998 106       
1540072648   6050 108       
1540072649   5991 104       
1540072650   5997 105       
1540072651   5998 106       
1540072652   6182 105       
1540072653   6059 106       
1540072654   5831 104       
1540072655   5652 108       
1540072656   6014 106       
1540072657   6070 106       
1540072658   5972 104       
1540072659   6051 107       
1540072660   5569 107       
1540072661   5997 105       
1540072662   5634 105       
1540072663   5904 107       
1540072664   5660 108       
1540072665   5808 106       
1540072666   6019 104       
1540072667   6091 103       
1540072668   5848 110       
1540072669   5088 111       
1540072670   5078 108       
1540072671   5187 107       
1540072672   5104 103       
1540072673   5176 103       
1540072674   5174 103       
1540072675   5169 109       
1540072676   5254 109       
1540072677   5145 103       
1540072678   5124 102       
1540072679   5416 104       
1540072680   5382 104       
1540072681   5870 106       
1540072682   6016 105       
1540072683   5935 105       
1540072684   6099 104       
1540072685   6014 106       
1540072686   6138 104       
1540072687   6227 103       
1540072688   6217 104       
1540072689   6190 105       
1540072690   6194 104       
1540072691   6192 103       
1540072692   6165 104       
1540072693   4663 105       
1540072694   5872 104       
1540072695   6052 104       
1540072696   6313 104       
1540072697   6370 103       
1540072698   6217 104       
1540072699   6247 104       
1540072700   5337 109       
1540072701   5087 104       
1540072702   5397 103       
1540072703   5465 105       
1540072704   5627 103       
1540072705   5609 103       
1540072706   5637 103       
1540072707   5810 103       
1540072708   5859 104       
1540072709   5903 102       
1540072710   6068 101       
1540072711   6181 103       
1540072712   6355 102       
1540072713   6478 103       
1540072714   6572 103       
1540072715   6632 102       
1540072716   6675 102       
1540072717   6660 103       
1540072718   6920 103       
1540072719   6704 103       
1540072720   6711 103       
1540072721   6189 104       
1540072722   6595 102       
1540072723   6761 103       
1540072724   6849 103       
1540072725   6740 104       
1540072726   6682 103       
1540072727   6647 102       
1540072728   6693 103       
1540072729   6637 103       
1540072730   6797 102       
1540072731   6271 103       
1540072732   6497 104       
1540072733   6528 103       
1540072734   6691 103       
1540072735   6653 104       
1540072736   6615 102       
1540072737   6654 103       
1540072738   6804 103       
1540072739   6395 104       
1540072740   6041 108       
1540072741   6382 107       
1540072742   5694 109       
1540072743   6311 104       
1540072744   6473 103       
1540072745   6434 104       
1540072746   6412 103       
1540072747   6473 101       
1540072748   6535 106       
1540072749   6621 104       
1540072750   6611 103       
1540072751   6655 104       
1540072752   6613 102       
1540072753   6586 102       
1540072754   6681 104       
1540072755   6730 105       
1540072756   6700 103       
1540072757   6662 104       
1540072758   6532 104       
1540072759   6615 103       
1540072760   6522 104       
1540072761   6547 103       
1540072762   6036 105       
1540072763   6603 105       
1540072764   6693 103       
1540072765   6690 102       
1540072766   6716 104       
1540072767   6611 104       
1540072768   6659 104       
1540072769   6637 104       
1540072770   6618 104       
1540072771   6713 103       
1540072772   6737 103       
1540072773   6630 105       
1540072774   6622 103       
1540072775   6431 104       
1540072776   6321 103       
1540072777   6161 104       
1540072778   6179 104       
1540072779   6226 104       
1540072780   6347 102       
1540072781   6310 103       
1540072782   6273 103       
1540072783   5811 105       
1540072784   6349 102       
1540072785   6564 104       
1540072786   6722 104       
1540072787   6737 104       
1540072788   6868 103       
1540072789   6834 102       
1540072790   6797 101       
1540072791   6882 104       
1540072792   6864 103       
1540072793   6851 104       
1540072794   6875 104       
1540072795   6837 103       
1540072796   6074 103       
1540072797   6695 102       
1540072798   6774 99        
1540072799   6696 104       
1540072800   6433 107       
1540072801   6453 104       
1540072802   6415 106       
1540072803   6299 116       
1540072804   6453 106       
1540072805   6401 105       
1540072806   6488 105       
1540072807   6322 106       
1540072808   6224 106       
1540072809   6079 104       
1540072810   6174 105       
1540072811   6178 104       
1540072812   6051 104       
1540072813   6101 106       
1540072814   6058 104       
1540072815   5984 102       
1540072816   6071 102       
1540072817   5908 104       
1540072818   4712 104       
1540072819   6022 103       
1540072820   6090 104       
1540072821   6189 103       
1540072822   6388 105       
1540072823   5954 105       
1540072824   6581 104       
1540072825   6493 105       
1540072826   6533 105       
1540072827   6367 108       
1540072828   6216 107       
1540072829   6189 110       
1540072830   6174 110       
1540072831   6139 107       
1540072832   6079 106       
1540072833   6025 104       
1540072834   6000 105       
1540072835   6066 102       
1540072836   6185 105       
1540072837   6188 103       
1540072838   6295 105       
1540072839   6382 106       
1540072840   6466 112       
1540072841   6129 110       
1540072842   6144 104       
1540072843   6057 106       
1540072844   5596 106       
1540072845   5851 108       
1540072846   5258 110       
1540072847   5676 107       
1540072848   5926 108       
1540072849   5873 107       
1540072850   5925 108       
1540072851   6062 110       
1540072852   6101 107       
1540072853   6158 107       
1540072854   6224 109       
1540072855   6209 106       
1540072856   6147 107       
1540072857   6135 106       
1540072858   6070 108       
1540072859   6089 106       
1540072860   5954 110       
1540072861   5925 110       
1540072862   5896 110       
1540072863   5976 108       
1540072864   6087 110       
1540072865   5607 108       
1540072866   5883 108       
1540072867   5958 108       
1540072868   5874 106       
1540072869   5870 106       
1540072870   5912 105       
1540072871   6004 103       
1540072872   6050 103       
1540072873   6175 103       
1540072874   6305 103       
1540072875   6198 104       
1540072876   6086 104       
1540072877   6390 104       
1540072878   6492 102       
1540072879   6613 104       
1540072880   6568 104       
1540072881   6576 103       
1540072882   6562 103       
1540072883   6602 102       
1540072884   6679 104       
1540072885   6080 103       
1540072886   6591 101       
1540072887   6625 103       
1540072888   6547 103       
1540072889   6694 104       
1540072890   6619 103       
1540072891   6553 103       
1540072892   6657 103       
1540072893   6033 105       
1540072894   6511 103       
1540072895   6528 105       
1540072896   6296 105       
1540072897   6201 106       
1540072898   6186 107       
1540072899   6444 103       
1540072900   6392 104       
1540072901   6449 105       
1540072902   6459 105       
1540072903   6382 103       
1540072904   6483 103       
1540072905   5719 106       
1540072906   6193 103       
1540072907   6304 104       
1540072908   6362 103       
1540072909   6201 105       
1540072910   6350 105       
1540072911   6328 104       
1540072912   6481 103       
1540072913   6554 102       
1540072914   6471 105       
1540072915   6651 105       
1540072916   6615 104       
1540072917   6649 103       
1540072918   6709 102       
1540072919   6764 104       
1540072920   6537 104       
1540072921   6652 103       
1540072922   6548 103       
1540072923   6648 105       
1540072924   6754 103       
1540072925   6646 104       
1540072926   5971 103       
1540072927   6616 104       
1540072928   6570 105       
1540072929   6555 103       
1540072930   6623 104       
1540072931   6644 103       
1540072932   6640 103       
1540072933   6472 105       
1540072934   6576 102       
1540072935   6497 103       
1540072936   6559 104       
1540072937   6557 104       
1540072938   6543 104       
1540072939   6589 103       
1540072940   6609 104       
1540072941   6646 103       
1540072942   6636 102       
1540072943   4972 105       
1540072944   6416 104       
1540072945   6521 104       
1540072946   6025 104       
1540072947   6635 101       
1540072948   6673 104       
1540072949   6824 103       
1540072950   6724 100       
1540072951   6767 102       
1540072952   6886 103       
1540072953   6742 104       
1540072954   6829 103       
1540072955   6770 103       
1540072956   6709 105       
1540072957   6834 102       
1540072958   6833 102       
1540072959   6753 105       
1540072960   6665 106       
1540072961   6686 107       
1540072962   6754 105       
1540072963   6579 105       
1540072964   6523 107       
1540072965   6622 103       
1540072966   6725 104       
1540072967   5980 102       
1540072968   6682 104       
1540072969   6673 104       
1540072970   6692 103       
1540072971   6783 103       
1540072972   6791 102       
1540072973   6627 103       
1540072974   6697 104       
1540072975   6563 104       
1540072976   6703 103       
1540072977   6693 103       
1540072978   6712 104       
1540072979   6667 103       
1540072980   6552 105       
1540072981   6469 105       
1540072982   6632 105       
1540072983   6588 104       
1540072984   6708 104       
1540072985   6589 104       
1540072986   6539 103       
1540072987   6235 102       
1540072988   6581 102       
1540072989   6606 103       
1540072990   6662 103       
1540072991   6760 104       
1540072992   6758 102       
1540072993   6738 103       
1540072994   6846 104       
1540072995   6905 103       
1540072996   6928 102       
1540072997   6898 101       
1540072998   6783 104       
1540072999   6730 104       
1540073000   6789 105       
1540073001   6712 104       
1540073002   6677 104       
1540073003   6704 106       
1540073004   6843 103       
1540073005   6686 104       
1540073006   6693 103       
1540073007   6524 104       
1540073008   6068 106       
1540073009   6547 104       
1540073010   6573 103       
1540073011   6606 103       
1540073012   6630 105       
1540073013   6570 104       
1540073014   6639 105       
1540073015   6582 104       
1540073016   6422 105       
1540073017   6544 104       
1540073018   6618 103       
1540073019   6647 105       
1540073020   6681 104       
1540073021   6702 103       
1540073022   6692 104       
1540073023   6623 103       
1540073024   6738 104       
1540073025   6779 104       
1540073026   6664 106       
1540073027   6685 106       
1540073028   6108 106       
1540073029   6523 106       
1540073030   6479 104       
1540073031   6660 103       
1540073032   6563 104       
1540073033   6622 102       
1540073034   6628 104       
1540073035   6690 101       
1540073036   6720 102       
1540073037   6831 104       
1540073038   6794 102       
1540073039   6663 102       
1540073040   6203 103       
1540073041   6404 104       
1540073042   6370 103       
1540073043   6449 104       
1540073044   6517 104       
