1540071863   12   88        
1540071864   26   76        
1540071865   25   81        
1540071866   38   99        
1540071867   73   238       
1540071868   70   225       
1540071869   68   246       
1540071870   63   810       
1540071871   25   488       
1540071872   19   617       
1540071873   13   87        
1540071874   11   77        
1540071875   11   95        
1540071876   13   74        
1540071877   9    930       
1540071878   18   437       
1540071879   11   91        
1540071880   19   398       
1540071881   25   1683      
1540071882   17   190       
1540071883   16   121       
1540071884   21   195       
1540071885   22   283       
1540071886   44   236       
1540071887   45   181       
1540071888   32   196       
1540071889   40   161       
1540071890   45   174       
1540071891   40   176       
1540071892   53   157       
1540071893   57   144       
1540071894   54   229       
1540071895   41   141       
1540071896   62   135       
1540071897   61   294       
1540071898   56   107       
1540071899   38   378       
1540071900   18   433       
1540071901   34   104       
1540071902   43   112       
1540071903   65   166       
1540071904   58   190       
1540071905   63   195       
1540071906   58   100       
1540071907   77   133       
1540071908   96   96        
1540071909   81   143       
1540071910   69   200       
1540071911   50   129       
1540071912   56   216       
1540071913   65   200       
1540071914   59   105       
1540071915   54   332       
1540071916   46   127       
1540071917   58   134       
1540071918   40   419       
1540071919   42   289       
1540071920   33   223       
1540071921   30   246       
1540071922   24   125       
1540071923   54   212       
1540071924   36   227       
1540071925   67   124       
1540071926   75   166       
1540071927   65   122       
1540071928   77   148       
1540071929   82   123       
1540071930   76   141       
1540071931   73   114       
1540071932   81   108       
1540071933   78   130       
1540071934   77   159       
1540071935   71   130       
1540071936   70   166       
1540071937   77   102       
1540071938   86   108       
1540071939   73   200       
1540071940   33   597       
1540071941   32   166       
1540071942   42   164       
1540071943   57   121       
1540071944   65   131       
1540071945   53   226       
1540071946   50   273       
1540071947   39   315       
1540071948   29   195       
1540071949   53   129       
1540071950   67   160       
1540071951   75   121       
1540071952   57   173       
1540071953   61   223       
1540071954   56   112       
1540071955   62   125       
1540071956   81   126       
1540071957   69   141       
1540071958   83   119       
1540071959   76   124       
1540071960   80   205       
1540071961   58   181       
1540071962   63   105       
1540071963   61   182       
1540071964   63   117       
1540071965   76   115       
1540071966   73   159       
1540071967   77   118       
1540071968   81   135       
1540071969   75   112       
1540071970   76   167       
1540071971   66   160       
1540071972   58   148       
1540071973   59   139       
1540071974   85   112       
1540071975   81   112       
1540071976   99   103       
1540071977   75   223       
1540071978   37   248       
1540071979   51   137       
1540071980   66   122       
1540071981   76   122       
1540071982   76   245       
1540071983   73   119       
1540071984   81   112       
1540071985   81   109       
1540071986   79   114       
1540071987   58   485       
1540071988   44   89        
1540071989   43   100       
1540071990   47   91        
1540071991   56   90        
1540071992   92   100       
1540071993   94   113       
1540071994   92   100       
1540071995   92   104       
1540071996   96   91        
1540071997   93   107       
1540071998   75   98        
1540071999   70   103       
1540072000   60   120       
1540072001   63   91        
1540072002   45   110       
1540072003   50   96        
1540072004   34   93        
1540072005   33   87        
1540072006   25   116       
1540072007   30   103       
1540072008   28   105       
1540072009   26   119       
1540072010   14   84        
1540072011   18   112       
1540072012   17   104       
1540072013   10   121       
1540072014   8    93        
1540072015   11   96        
1540072016   11   90        
1540072017   12   84        
1540072018   7    98        
1540072040   11   1076      
1540072041   27   510       
1540072042   24   439       
1540072043   23   345       
1540072044   14   939       
1540072045   19   180       
1540072046   27   209       
1540072047   34   388       
1540072048   45   219       
1540072049   44   335       
1540072050   27   322       
1540072051   30   458       
1540072052   35   191       
1540072053   37   295       
1540072054   39   151       
1540072055   50   141       
1540072056   55   166       
1540072057   58   268       
1540072058   44   173       
1540072059   49   154       
1540072060   36   426       
1540072061   34   272       
1540072062   34   151       
1540072063   43   167       
1540072064   61   178       
1540072065   44   186       
1540072066   64   141       
1540072067   71   205       
1540072068   59   251       
1540072069   69   128       
1540072070   57   125       
1540072071   62   334       
1540072072   34   198       
1540072073   39   309       
1540072074   37   340       
1540072075   44   241       
1540072076   47   157       
1540072077   29   330       
1540072078   29   411       
1540072079   19   182       
1540072080   41   130       
1540072081   62   135       
1540072082   58   350       
1540072083   56   260       
1540072084   34   547       
1540072085   29   101       
1540072086   24   575       
1540072087   15   161       
1540072088   31   115       
1540072089   43   338       
1540072090   54   209       
1540072091   54   173       
1540072092   48   210       
1540072093   36   111       
1540072094   36   353       
1540072095   60   651       
1540072096   40   152       
1540072097   29   334       
1540072098   24   346       
1540072099   25   160       
1540072100   39   151       
1540072101   42   753       
1540072102   45   131       
1540072103   52   170       
1540072104   37   219       
1540072105   43   167       
1540072106   50   157       
1540072107   61   129       
1540072108   53   197       
1540072109   53   127       
1540072110   52   172       
1540072111   41   173       
1540072112   36   194       
1540072113   64   119       
1540072114   59   132       
1540072115   58   133       
1540072116   65   144       
1540072117   58   119       
1540072118   57   140       
1540072119   61   138       
1540072120   55   218       
1540072121   36   163       
1540072122   45   120       
1540072123   58   171       
1540072124   46   378       
1540072125   42   158       
1540072126   46   144       
1540072127   68   114       
1540072128   63   189       
1540072129   74   138       
1540072130   46   257       
1540072131   51   206       
1540072132   37   145       
1540072133   60   171       
1540072134   67   126       
1540072135   84   113       
1540072136   81   139       
1540072137   68   135       
1540072138   78   118       
1540072139   78   137       
1540072140   80   169       
1540072141   65   138       
1540072142   57   173       
1540072143   62   139       
1540072144   75   123       
1540072145   53   167       
1540072146   57   172       
1540072147   82   130       
1540072148   79   119       
1540072149   78   132       
1540072150   71   139       
1540072151   49   211       
1540072152   74   133       
1540072153   81   131       
1540072154   74   174       
1540072155   73   127       
1540072156   63   144       
1540072157   83   102       
1540072158   78   238       
1540072159   36   244       
1540072160   56   107       
1540072161   86   156       
1540072162   92   90        
1540072163   60   316       
1540072164   41   216       
1540072165   48   107       
1540072166   52   101       
1540072167   57   211       
1540072168   63   177       
1540072169   34   278       
1540072170   33   322       
1540072171   44   138       
1540072172   51   209       
1540072173   57   207       
1540072174   46   318       
1540072175   45   106       
1540072176   57   119       
1540072177   57   233       
1540072178   67   195       
1540072179   55   104       
1540072180   70   101       
1540072181   65   272       
1540072182   50   174       
1540072183   59   102       
1540072184   74   107       
1540072185   63   268       
1540072186   43   136       
1540072187   65   134       
1540072188   73   100       
1540072189   80   145       
1540072190   87   98        
1540072191   85   192       
1540072192   58   207       
1540072193   38   277       
1540072194   52   87        
1540072195   63   133       
1540072196   72   160       
1540072197   71   97        
1540072198   79   102       
1540072199   98   149       
1540072200   62   182       
1540072201   58   104       
1540072202   76   130       
1540072203   89   100       
1540072204   83   127       
1540072205   56   318       
1540072206   45   129       
1540072207   44   226       
1540072208   10   549       
1540072209   58   165       
1540072210   54   183       
1540072211   79   126       
1540072212   71   141       
1540072213   69   138       
1540072214   83   138       
1540072215   58   154       
1540072216   86   116       
1540072217   57   205       
1540072218   19   424       
1540072219   53   207       
1540072220   51   189       
1540072221   68   144       
1540072222   70   139       
1540072223   33   309       
1540072224   78   239       
1540072225   95   96        
1540072226   93   98        
1540072227   69   166       
1540072228   74   117       
1540072229   59   131       
1540072230   63   137       
1540072231   78   107       
1540072232   68   258       
1540072233   49   161       
1540072234   82   101       
1540072235   78   268       
1540072236   65   122       
1540072237   66   116       
1540072238   77   102       
1540072239   53   172       
1540072240   32   229       
1540072241   49   158       
1540072242   82   249       
1540072243   73   114       
1540072244   45   173       
1540072245   78   102       
1540072246   67   120       
1540072247   75   109       
1540072248   95   97        
1540072249   76   123       
1540072250   26   336       
1540072251   87   98        
1540072252   95   97        
1540072253   92   94        
1540072254   103  95        
1540072255   101  103       
1540072256   91   104       
1540072257   102  100       
1540072258   97   98        
1540072259   78   132       
1540072260   79   169       
1540072261   80   102       
1540072262   52   159       
1540072263   92   108       
1540072264   86   121       
1540072265   64   147       
1540072266   93   113       
1540072267   88   110       
1540072268   96   101       
1540072269   106  94        
1540072270   100  107       
1540072271   98   94        
1540072272   102  96        
1540072273   93   115       
1540072274   95   102       
1540072275   106  90        
1540072276   104  96        
1540072277   66   156       
1540072278   67   144       
1540072279   77   134       
1540072280   95   100       
1540072281   103  98        
1540072282   99   99        
1540072283   107  95        
1540072284   101  112       
1540072285   97   94        
1540072286   93   110       
1540072287   101  93        
1540072288   108  88        
1540072289   106  96        
1540072290   102  114       
1540072291   92   100       
1540072292   93   97        
1540072293   107  92        
1540072294   88   111       
1540072295   106  93        
1540072296   93   108       
1540072297   104  95        
1540072298   99   105       
1540072299   93   104       
1540072300   100  98        
1540072301   108  94        
1540072302   108  109       
1540072303   92   97        
1540072304   93   98        
1540072305   90   108       
1540072306   107  98        
1540072307   91   102       
1540072308   108  97        
1540072309   88   108       
1540072310   112  89        
1540072311   109  93        
1540072312   101  94        
1540072313   108  93        
1540072314   107  107       
1540072315   92   94        
1540072316   103  101       
1540072317   103  95        
1540072318   76   128       
1540072319   101  96        
1540072320   101  102       
1540072321   109  94        
1540072322   90   105       
1540072323   94   106       
1540072324   107  97        
1540072325   96   104       
1540072326   107  90        
1540072327   113  88        
1540072328   107  90        
1540072329   109  92        
1540072330   104  97        
1540072331   96   103       
1540072332   93   109       
1540072333   96   104       
1540072334   105  92        
1540072335   87   114       
1540072336   106  93        
1540072337   111  91        
1540072338   110  91        
1540072339   99   99        
1540072340   103  109       
1540072341   78   116       
1540072342   98   101       
1540072343   104  96        
1540072344   98   102       
1540072345   105  91        
1540072346   89   133       
1540072347   57   180       
1540072348   56   141       
1540072349   93   107       
1540072350   96   108       
1540072351   49   203       
1540072352   83   118       
1540072353   106  91        
1540072354   81   125       
1540072355   94   103       
1540072356   108  94        
1540072357   114  87        
1540072358   113  87        
1540072359   105  98        
1540072360   54   208       
1540072361   60   140       
1540072362   94   107       
1540072363   77   130       
1540072364   79   128       
1540072365   69   147       
1540072366   45   257       
1540072367   19   497       
1540072368   73   122       
1540072369   97   110       
1540072370   71   128       
1540072371   26   473       
1540072372   20   437       
1540072373   55   160       
1540072374   81   125       
1540072375   94   105       
1540072376   93   104       
1540072377   114  87        
1540072378   108  93        
1540072379   65   170       
1540072380   54   173       
1540072381   74   181       
1540072382   82   176       
1540072383   76   106       
1540072384   68   271       
1540072385   71   90        
1540072386   69   101       
1540072387   75   95        
1540072388   68   113       
1540072389   76   99        
1540072390   98   93        
1540072391   109  93        
1540072392   108  90        
1540072393   62   168       
1540072394   79   122       
1540072395   84   116       
1540072396   107  96        
1540072397   102  106       
1540072398   95   95        
1540072399   119  83        
1540072400   110  91        
1540072401   111  90        
1540072402   115  87        
1540072403   114  88        
1540072404   111  87        
1540072405   111  91        
1540072406   99   101       
1540072407   99   99        
1540072408   113  89        
1540072409   112  86        
1540072410   100  103       
1540072411   104  112       
1540072412   101  85        
1540072413   110  86        
1540072414   110  92        
1540072415   115  84        
1540072416   115  88        
1540072417   111  90        
1540072418   103  97        
1540072419   95   123       
1540072420   98   96        
1540072421   62   153       
1540072422   63   168       
1540072423   69   127       
1540072424   104  93        
1540072425   66   153       
1540072426   106  92        
1540072427   91   111       
1540072428   96   107       
1540072429   76   129       
1540072430   101  98        
1540072431   98   98        
1540072432   109  91        
1540072433   115  88        
1540072434   107  90        
1540072435   118  85        
1540072436   117  85        
1540072437   116  85        
1540072438   95   110       
1540072439   85   82        
1540072440   88   84        
1540072441   94   82        
1540072442   61   119       
1540072443   45   107       
1540072444   57   90        
1540072445   58   81        
1540072446   48   84        
1540072447   48   86        
1540072448   44   93        
1540072449   46   85        
1540072450   32   90        
1540072451   34   92        
1540072452   26   102       
1540072453   13   82        
1540072454   10   97        
1540072455   13   79        
1540072456   12   84        
1540072457   1    170       
1540072579   17   289       
1540072580   45   254       
1540072581   42   200       
1540072582   47   274       
1540072583   40   196       
1540072584   45   251       
1540072585   39   265       
1540072586   45   193       
1540072587   47   181       
1540072588   39   245       
1540072589   54   210       
1540072590   40   220       
1540072591   40   264       
1540072592   46   204       
1540072593   53   180       
1540072594   52   197       
1540072595   54   189       
1540072596   43   217       
1540072597   45   211       
1540072598   51   185       
1540072599   53   197       
1540072600   54   220       
1540072601   43   216       
1540072602   41   202       
1540072603   53   197       
1540072604   55   171       
1540072605   48   219       
1540072606   53   177       
1540072607   46   206       
1540072608   49   208       
1540072609   55   176       
1540072610   56   179       
1540072611   53   178       
1540072612   60   174       
1540072613   56   175       
1540072614   62   149       
1540072615   57   178       
1540072616   51   185       
1540072617   67   163       
1540072618   57   171       
1540072619   59   154       
1540072620   59   165       
1540072621   59   176       
1540072622   59   158       
1540072623   75   141       
1540072624   65   145       
1540072625   72   135       
1540072626   69   139       
1540072627   69   155       
1540072628   69   144       
1540072629   65   146       
1540072630   67   154       
1540072631   59   164       
1540072632   72   134       
1540072633   75   136       
1540072634   71   137       
1540072635   79   126       
1540072636   76   132       
1540072637   83   121       
1540072638   88   113       
1540072639   75   128       
1540072640   81   127       
1540072641   86   110       
1540072642   85   116       
1540072643   96   103       
1540072644   99   103       
1540072645   86   113       
1540072646   91   108       
1540072647   90   117       
1540072648   96   103       
1540072649   86   115       
1540072650   89   115       
1540072651   94   102       
1540072652   94   105       
1540072653   96   103       
1540072654   94   112       
1540072655   84   109       
1540072656   98   103       
1540072657   100  100       
1540072658   93   111       
1540072659   97   98        
1540072660   88   113       
1540072661   98   109       
1540072662   87   166       
1540072663   84   106       
1540072664   74   116       
1540072665   78   114       
1540072666   91   152       
1540072667   84   100       
1540072668   86   99        
1540072669   69   133       
1540072670   82   104       
1540072671   88   105       
1540072672   98   106       
1540072673   93   102       
1540072674   95   109       
1540072675   84   163       
1540072676   84   107       
1540072677   85   107       
1540072678   81   108       
1540072679   89   104       
1540072680   84   131       
1540072681   92   98        
1540072682   90   106       
1540072683   94   104       
1540072684   103  99        
1540072685   94   101       
1540072686   97   104       
1540072687   100  100       
1540072688   105  93        
1540072689   93   115       
1540072690   101  92        
1540072691   99   106       
1540072692   99   102       
1540072693   70   130       
1540072694   100  105       
1540072695   95   103       
1540072696   100  99        
1540072697   105  94        
1540072698   96   102       
1540072699   94   109       
1540072700   68   282       
1540072701   64   103       
1540072702   83   98        
1540072703   75   105       
1540072704   83   134       
1540072705   78   97        
1540072706   83   116       
1540072707   93   102       
1540072708   96   105       
1540072709   98   124       
1540072710   83   106       
1540072711   87   102       
1540072712   101  98        
1540072713   112  89        
1540072714   98   101       
1540072715   106  98        
1540072716   96   102       
1540072717   108  90        
1540072718   111  90        
1540072719   106  92        
1540072720   113  90        
1540072721   95   106       
1540072722   99   97        
1540072723   102  99        
1540072724   108  92        
1540072725   102  97        
1540072726   102  125       
1540072727   100  88        
1540072728   90   98        
1540072729   100  93        
1540072730   109  95        
1540072731   95   99        
1540072732   100  100       
1540072733   109  92        
1540072734   109  91        
1540072735   107  93        
1540072736   98   103       
1540072737   105  94        
1540072738   109  89        
1540072739   91   136       
1540072740   82   92        
1540072741   104  97        
1540072742   94   105       
1540072743   106  94        
1540072744   108  91        
1540072745   102  119       
1540072746   91   96        
1540072747   93   97        
1540072748   95   134       
1540072749   100  96        
1540072750   95   89        
1540072751   96   92        
1540072752   111  90        
1540072753   113  89        
1540072754   102  96        
1540072755   111  92        
1540072756   106  91        
1540072757   112  92        
1540072758   105  92        
1540072759   108  92        
1540072760   107  93        
1540072761   105  95        
1540072762   100  99        
1540072763   104  96        
1540072764   105  94        
1540072765   113  88        
1540072766   109  93        
1540072767   102  95        
1540072768   93   113       
1540072769   98   96        
1540072770   107  94        
1540072771   104  93        
1540072772   109  92        
1540072773   106  94        
1540072774   96   106       
1540072775   98   100       
1540072776   109  94        
1540072777   97   99        
1540072778   100  101       
1540072779   105  93        
1540072780   107  97        
1540072781   94   103       
1540072782   98   107       
1540072783   90   163       
1540072784   91   97        
1540072785   95   93        
1540072786   101  91        
1540072787   98   89        
1540072788   104  88        
1540072789   104  90        
1540072790   110  90        
1540072791   108  91        
1540072792   112  91        
1540072793   107  91        
1540072794   112  90        
1540072795   109  91        
1540072796   92   111       
1540072797   108  90        
1540072798   109  90        
1540072799   110  93        
1540072800   100  97        
1540072801   103  95        
1540072802   106  94        
1540072803   96   104       
1540072804   108  91        
1540072805   112  89        
1540072806   106  95        
1540072807   103  95        
1540072808   100  100       
1540072809   100  99        
1540072810   93   258       
1540072811   78   97        
1540072812   85   95        
1540072813   76   124       
1540072814   72   98        
1540072815   79   94        
1540072816   90   88        
1540072817   80   105       
1540072818   75   133       
1540072819   103  96        
1540072820   106  91        
1540072821   107  93        
1540072822   107  94        
1540072823   97   104       
1540072824   103  93        
1540072825   109  93        
1540072826   103  96        
1540072827   107  93        
1540072828   104  98        
1540072829   105  162       
1540072830   95   91        
1540072831   96   93        
1540072832   102  89        
1540072833   94   93        
1540072834   93   96        
1540072835   99   89        
1540072836   93   98        
1540072837   111  90        
1540072838   102  97        
1540072839   109  91        
1540072840   100  186       
1540072841   97   92        
1540072842   98   91        
1540072843   99   90        
1540072844   85   104       
1540072845   96   95        
1540072846   84   108       
1540072847   90   98        
1540072848   99   95        
1540072849   91   189       
1540072850   86   118       
1540072851   84   94        
1540072852   94   97        
1540072853   97   88        
1540072854   96   95        
1540072855   94   192       
1540072856   83   97        
1540072857   88   90        
1540072858   84   204       
1540072859   84   95        
1540072860   84   93        
1540072861   84   93        
1540072862   86   92        
1540072863   80   356       
1540072864   64   97        
1540072865   65   242       
1540072866   63   95        
1540072867   76   89        
1540072868   69   101       
1540072869   68   101       
1540072870   81   88        
1540072871   68   101       
1540072872   75   94        
1540072873   76   91        
1540072874   91   94        
1540072875   101  95        
1540072876   97   107       
1540072877   102  94        
1540072878   105  94        
1540072879   106  95        
1540072880   100  99        
1540072881   108  90        
1540072882   104  98        
1540072883   107  93        
1540072884   108  91        
1540072885   93   108       
1540072886   108  91        
1540072887   110  91        
1540072888   112  87        
1540072889   106  95        
1540072890   107  91        
1540072891   108  94        
1540072892   110  89        
1540072893   97   102       
1540072894   113  90        
1540072895   108  93        
1540072896   99   98        
1540072897   103  96        
1540072898   101  99        
1540072899   102  98        
1540072900   105  94        
1540072901   109  92        
1540072902   109  91        
1540072903   108  91        
1540072904   109  93        
1540072905   92   110       
1540072906   104  93        
1540072907   103  95        
1540072908   109  92        
1540072909   111  89        
1540072910   101  97        
1540072911   115  89        
1540072912   104  94        
1540072913   105  107       
1540072914   98   90        
1540072915   103  100       
1540072916   101  94        
1540072917   102  95        
1540072918   108  94        
1540072919   109  94        
1540072920   99   96        
1540072921   114  88        
1540072922   109  91        
1540072923   112  89        
1540072924   109  90        
1540072925   114  88        
1540072926   98   102       
1540072927   106  93        
1540072928   104  95        
1540072929   104  97        
1540072930   109  91        
1540072931   108  92        
1540072932   101  97        
1540072933   104  96        
1540072934   106  96        
1540072935   103  94        
1540072936   113  91        
1540072937   104  95        
1540072938   110  92        
1540072939   105  94        
1540072940   106  98        
1540072941   107  88        
1540072942   108  93        
1540072943   74   132       
1540072944   112  90        
1540072945   105  94        
1540072946   97   105       
1540072947   103  94        
1540072948   104  94        
1540072949   109  92        
1540072950   113  88        
1540072951   112  88        
1540072952   114  88        
1540072953   113  88        
1540072954   111  89        
1540072955   113  88        
1540072956   107  93        
1540072957   112  88        
1540072958   112  90        
1540072959   110  91        
1540072960   109  90        
1540072961   109  91        
1540072962   109  90        
1540072963   104  95        
1540072964   110  92        
1540072965   107  93        
1540072966   104  95        
1540072967   87   114       
1540072968   113  89        
1540072969   106  92        
1540072970   115  88        
1540072971   106  95        
1540072972   112  89        
1540072973   103  97        
1540072974   107  91        
1540072975   112  89        
1540072976   112  89        
1540072977   111  89        
1540072978   104  98        
1540072979   105  92        
1540072980   111  90        
1540072981   107  96        
1540072982   106  92        
1540072983   108  92        
1540072984   107  94        
1540072985   110  88        
1540072986   115  88        
1540072987   101  102       
1540072988   103  93        
1540072989   113  87        
1540072990   109  91        
1540072991   111  92        
1540072992   107  92        
1540072993   110  90        
1540072994   110  90        
1540072995   107  91        
1540072996   110  91        
1540072997   112  89        
1540072998   113  88        
1540072999   107  93        
1540073000   109  91        
1540073001   112  88        
1540073002   112  90        
1540073003   110  90        
1540073004   105  95        
1540073005   109  90        
1540073006   113  88        
1540073007   106  97        
1540073008   92   105       
1540073009   104  96        
1540073010   97   111       
1540073011   96   94        
1540073012   107  96        
1540073013   104  92        
1540073014   109  93        
1540073015   105  93        
1540073016   104  95        
1540073017   108  91        
1540073018   113  90        
1540073019   108  89        
1540073020   106  94        
1540073021   111  92        
1540073022   104  97        
1540073023   103  93        
1540073024   110  92        
1540073025   106  92        
1540073026   109  92        
1540073027   100  99        
1540073028   99   101       
1540073029   108  91        
1540073030   107  94        
1540073031   114  88        
1540073032   106  94        
1540073033   108  89        
1540073034   107  95        
1540073035   107  92        
1540073036   109  91        
1540073037   111  90        
1540073038   104  94        
1540073039   114  93        
1540073040   99   94        
1540073041   104  97        
1540073042   104  94        
1540073043   107  93        
1540073044   104  98        
1540073045   103  93        
1540073046   115  88        
1540073047   111  90        
1540073048   108  93        
1540073049   94   104       
1540073050   108  92        
1540073051   107  95        
1540073052   106  91        
1540073053   109  92        
1540073054   112  88        
1540073055   105  95        
1540073056   112  89        
1540073057   109  91        
1540073058   113  88        
1540073059   113  88        
1540073060   101  98        
1540073061   112  94        
1540073062   103  93        
1540073063   99   98        
1540073064   109  93        
1540073065   108  90        
1540073066   107  93        
1540073067   107  96        
1540073068   74   131       
1540073069   93   110       
1540073070   102  94        
1540073071   111  92        
1540073072   102  96        
1540073073   105  94        
1540073074   112  91        
1540073075   108  92        
1540073076   106  91        
1540073077   108  93        
1540073078   105  96        
1540073079   103  96        
1540073080   106  101       
1540073081   104  87        
1540073082   108  93        
1540073083   105  94        
1540073084   107  104       
1540073085   89   104       
1540073086   105  91        
1540073087   110  91        
1540073088   106  92        
1540073089   114  87        
1540073090   90   107       
1540073091   107  95        
1540073092   104  95        
1540073093   112  91        
1540073094   99   135       
1540073095   100  89        
1540073096   99   91        
1540073097   98   90        
1540073098   101  93        
1540073099   106  94        
1540073100   107  92        
1540073101   115  88        
1540073102   109  92        
1540073103   101  104       
1540073104   103  96        
1540073105   94   99        
1540073106   110  98        
1540073107   98   95        
1540073108   108  91        
1540073109   107  93        
1540073110   99   103       
1540073111   104  95        
1540073112   111  88        
1540073113   103  96        
1540073114   114  89        
1540073115   105  94        
1540073116   109  93        
1540073117   104  92        
1540073118   114  90        
1540073119   100  113       
1540073120   98   90        
1540073121   99   97        
1540073122   105  97        
1540073123   101  94        
1540073124   106  95        
1540073125   100  99        
1540073126   113  91        
1540073127   104  92        
1540073128   107  92        
1540073129   108  91        
1540073130   106  98        
1540073131   93   104       
1540073132   104  95        
1540073133   112  89        
1540073134   115  87        
1540073135   109  91        
1540073136   109  93        
1540073137   101  96        
1540073138   108  94        
1540073139   101  98        
1540073140   107  93        
1540073141   106  93        
1540073142   104  97        
1540073143   109  91        
1540073144   107  94        
1540073145   108  92        
1540073146   102  98        
1540073147   101  100       
1540073148   104  93        
1540073149   107  92        
1540073150   110  95        
1540073151   92   105       
1540073152   106  97        
1540073153   109  90        
1540073154   101  102       
1540073155   102  93        
1540073156   106  93        
1540073157   109  90        
1540073158   108  94        
1540073159   106  93        
1540073160   105  95        
1540073161   109  91        
1540073162   105  97        
1540073163   98   99        
1540073164   101  102       
1540073165   102  93        
1540073166   110  91        
1540073167   107  93        
1540073168   105  97        
1540073169   103  93        
1540073170   111  92        
1540073171   100  100       
1540073172   87   115       
1540073173   105  94        
1540073174   100  99        
1540073175   101  97        
1540073176   112  90        
1540073177   107  95        
1540073178   101  97        
1540073179   110  90        
1540073180   105  94        
1540073181   110  109       
1540073182   101  89        
1540073183   95   94        
1540073184   107  91        
1540073185   116  87        
1540073186   108  92        
1540073187   107  92        
1540073188   101  98        
1540073189   107  95        
1540073190   102  95        
1540073191   112  91        
1540073192   96   100       
1540073193   76   134       
1540073194   100  98        
1540073195   103  95        
1540073196   111  91        
1540073197   102  96        
1540073198   109  92        
1540073199   104  95        
1540073200   109  92        
1540073201   109  90        
1540073202   109  93        
1540073203   110  89        
1540073204   109  91        
1540073205   107  95        
1540073206   96   101       
1540073207   107  94        
1540073208   108  92        
1540073209   106  93        
1540073210   112  89        
1540073211   94   104       
1540073212   75   149       
1540073213   15   661       
1540073214   88   103       
1540073215   93   110       
1540073216   104  93        
1540073217   101  97        
1540073218   108  92        
1540073219   107  93        
1540073220   106  94        
1540073221   111  90        
1540073222   99   100       
1540073223   106  97        
1540073224   101  94        
1540073225   106  96        
1540073226   101  98        
1540073227   105  94        
1540073228   104  95        
1540073229   102  98        
1540073230   108  92        
1540073231   109  91        
1540073232   104  96        
1540073233   98   103       
1540073234   107  93        
1540073235   111  91        
1540073236   104  95        
1540073237   101  97        
1540073238   108  92        
1540073239   104  96        
1540073240   99   99        
1540073241   111  92        
1540073242   107  92        
1540073243   111  90        
1540073244   107  93        
1540073245   109  90        
1540073246   110  93        
1540073247   110  88        
1540073248   111  90        
1540073249   104  95        
1540073250   113  89        
1540073251   112  89        
1540073252   111  89        
1540073253   107  97        
1540073254   100  94        
1540073255   108  93        
1540073256   105  96        
1540073257   104  94        
1540073258   114  89        
1540073259   106  92        
1540073260   108  93        
1540073261   101  96        
1540073262   108  94        
1540073263   101  97        
1540073264   109  92        
1540073265   108  91        
1540073266   98   113       
1540073267   93   96        
1540073268   111  91        
1540073269   112  87        
1540073270   110  92        
1540073271   112  89        
1540073272   109  91        
1540073273   107  92        
1540073274   91   109       
1540073275   110  92        
1540073276   111  87        
1540073277   111  93        
1540073278   107  91        
1540073279   111  90        
1540073280   106  97        
1540073281   102  93        
1540073282   106  93        
1540073283   101  97        
1540073284   110  93        
1540073285   104  96        
1540073286   103  94        
1540073287   111  91        
1540073288   107  92        
1540073289   106  94        
1540073290   109  92        
